"Id","AssignedUserId","Name","Description","ProjectId","StartDate","EndDate","CreatedAt","UpdatedAt","StatusId","CompletePercent","IsDeleted","CreatedById","ProjectWeight","IsTernary","PriorityId","Row","IsModified","ModifiedBy","CompletedDate","ProjectSectionId","CustomStatusId"
"6B0D5C18-DF4C-4DAF-BE5D-4047DF000F3D","","Reviewing payroll reports from Jenny; Call with Jenny; drafting email and arguments for managerial exception;","","9396D4BA-57F6-4651-BB0F-5A7F5D1717ED","","","2023-03-24 15:19:53.056341","2023-03-24 15:19:53.056342","00000000-0000-0000-0000-000000000000","0","False","AB995316-AC5B-4F93-3F22-08DB008453BF","5.263","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","16","False","00000000-0000-0000-0000-000000000000","","4B79F4A8-6AB4-4BC1-D38A-08DB1063C79D","1"
"7F600743-BF5C-4BA2-BC83-43DDC357B8C6","","Robo Point Guard NDA","","711F38BD-AC8D-4A70-9084-DCE2DE5C7C9D","","2023-03-29 06:00:00.000000","2023-03-29 14:41:52.041545","0001-01-01 00:00:00","97F56926-75BB-4C01-90AB-3F70B3F4E1B1","100","False","AB995316-AC5B-4F93-3F22-08DB008453BF","0.0","False","190DD6DC-54A6-417E-994D-9BB753EDC7D2","13","False","00000000-0000-0000-0000-000000000000","2023-04-14 17:41:10.549751","","0"
"5CC9F118-B410-406F-9DEF-45A0DCEF4970","","Task-General","","024F4B92-6ABF-4379-8D34-0C1B38DCD098","","","2023-04-25 18:06:46.624821","2023-04-25 18:06:46.624822","00000000-0000-0000-0000-000000000000","0","False","C73CFED1-5618-45BA-8186-08DAFF1D643C","100.0","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","1","False","00000000-0000-0000-0000-000000000000","","364B9788-1C11-4FBB-9264-08DB45B48BF3","1"
"C6562404-512C-47E3-BB67-45B3E1D54082","","Finalizing Membership Interest Purchase Agreement; Drafting Security and Loan Agreement;","","F31C5AC3-21C4-4D8C-B999-6BBB363B3083","","","2023-02-08 14:27:13.017611","2023-02-08 14:27:13.017611","00000000-0000-0000-0000-000000000000","0","False","AB995316-AC5B-4F93-3F22-08DB008453BF","10.0","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","5","False","00000000-0000-0000-0000-000000000000","","B6BAF36D-B1E9-4F85-FEC5-08DB03AD2337","1"
"52565F10-1BDB-4B6A-B006-466B8D2B424A","","Task-General","","831E14C8-E198-4579-8CE8-F50DC61C9BEA","","","2023-03-28 00:20:06.244097","2023-03-28 00:20:06.244098","00000000-0000-0000-0000-000000000000","0","False","E04BD2D2-1A48-4EFE-8184-08DAFF1D643C","100.0","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","1","False","00000000-0000-0000-0000-000000000000","","FD082AD1-8A08-4B66-7A6C-08DB2F1AD0EE","1"
"F80B3ACB-0BEE-46F6-BF34-46921F9E73D8","","Reviewing Jenny's email regarding her analysis","","9396D4BA-57F6-4651-BB0F-5A7F5D1717ED","","","2023-03-08 15:53:32.698203","2023-03-08 15:53:32.698204","00000000-0000-0000-0000-000000000000","0","False","AB995316-AC5B-4F93-3F22-08DB008453BF","5.263","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","9","False","00000000-0000-0000-0000-000000000000","","4B79F4A8-6AB4-4BC1-D38A-08DB1063C79D","1"
"35966477-630A-4992-95AF-48C2C3DE6F68","","Reviewing secondary documents received to complete the sale;","","2CFB8715-921F-4225-9B4F-84C683591902","","","2023-04-10 19:40:07.368975","2023-04-10 19:40:07.368976","00000000-0000-0000-0000-000000000000","0","False","AB995316-AC5B-4F93-3F22-08DB008453BF","6.25","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","15","False","00000000-0000-0000-0000-000000000000","","952EBE42-AD9E-4180-B487-08DB25797813","1"
"EB92D9C1-1888-4902-BB54-491BA0E37655","","Researching laws around accredited investors; reviewing pitch deck; reviewing emails from Bill;","","C84797E2-EB79-4332-933B-30926C43F29D","","","2023-04-17 15:21:29.786633","2023-04-17 15:21:29.786634","00000000-0000-0000-0000-000000000000","0","False","AB995316-AC5B-4F93-3F22-08DB008453BF","25.0","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","1","False","00000000-0000-0000-0000-000000000000","","5F7C0CFC-9BA7-4594-8558-08DB3F3A760A","1"
"03D13211-B87F-4155-A9BA-4B88826F4D8E","","Call Rob Quigley","","711F38BD-AC8D-4A70-9084-DCE2DE5C7C9D","","2023-03-07 07:00:00.000000","2023-03-07 15:59:21.924819","0001-01-01 00:00:00","97F56926-75BB-4C01-90AB-3F70B3F4E1B1","100","False","AB995316-AC5B-4F93-3F22-08DB008453BF","0.0","False","190DD6DC-54A6-417E-994D-9BB753EDC7D2","12","False","00000000-0000-0000-0000-000000000000","2023-03-13 17:47:12.961699","","0"
"FC2F473B-8A30-41FC-90EB-4B8C5CC37871","","Setting up Texas SOS account for client; Amending foreign registration; Registering new corporation under Yourx Health","","F571B58F-3E7C-446E-A51F-6213AAAD9946","","","2023-04-18 19:24:46.898749","2023-04-18 19:24:46.898750","00000000-0000-0000-0000-000000000000","0","False","AB995316-AC5B-4F93-3F22-08DB008453BF","33.333","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","3","False","00000000-0000-0000-0000-000000000000","","3CE79998-10F0-4424-B83B-08DB23CB88F9","1"
"D5886AC7-F5F7-46D9-9A19-4DBD274FFB46","","Deep dive into SOW outlining questions for Alexia for our meeting on 3/31.","","1BE2CE96-2A5D-4C55-BC08-EE21FF46077C","","","2023-03-31 14:44:52.263718","2023-03-31 14:44:52.263718","00000000-0000-0000-0000-000000000000","0","False","AB995316-AC5B-4F93-3F22-08DB008453BF","14.286","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","3","False","00000000-0000-0000-0000-000000000000","","177C1A1C-745F-4080-0B1D-08DB2C66993F","1"
"5481938C-9918-4E89-9312-4F3C11015AB4","","Reviewing redlines from opposing counsel","","07026957-ED6C-4D7C-849D-8A4C2ADE6118","","","2023-04-21 20:41:39.063904","2023-04-21 20:41:39.063921","00000000-0000-0000-0000-000000000000","0","False","AB995316-AC5B-4F93-3F22-08DB008453BF","50.0","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","2","False","00000000-0000-0000-0000-000000000000","","8F960500-1523-4B40-8672-08DB429FBDC7","1"
"DA39A2AA-2595-458F-9C89-4FD8B22791D3","","Dirty 2 Clean docs","","711F38BD-AC8D-4A70-9084-DCE2DE5C7C9D","","2023-04-17 06:00:00.000000","2023-04-14 17:43:36.609118","0001-01-01 00:00:00","97F56926-75BB-4C01-90AB-3F70B3F4E1B1","0","False","AB995316-AC5B-4F93-3F22-08DB008453BF","0.0","False","190DD6DC-54A6-417E-994D-9BB753EDC7D2","24","False","00000000-0000-0000-0000-000000000000","","","0"
"3CEB06A3-A14D-49B0-A761-50E5EA286EB1","","Meeting with Danielle and Jessica to review documents","","2CFB8715-921F-4225-9B4F-84C683591902","","","2023-03-31 18:52:38.292200","2023-03-31 18:52:38.292201","00000000-0000-0000-0000-000000000000","0","False","AB995316-AC5B-4F93-3F22-08DB008453BF","6.25","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","9","False","00000000-0000-0000-0000-000000000000","","952EBE42-AD9E-4180-B487-08DB25797813","1"
"2E569BA8-A778-424B-8070-528C422B0E7C","","Researching options; Responding to Rudy's email; Preparing conversion documents;","","70EB6302-FAC7-4C10-BAB2-20B558312F52","","","2023-04-06 20:27:00.003083","2023-04-06 20:27:00.003084","00000000-0000-0000-0000-000000000000","0","False","AB995316-AC5B-4F93-3F22-08DB008453BF","12.5","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","3","False","00000000-0000-0000-0000-000000000000","","6BC27E48-B508-4012-BCFA-08DB30650BC4","1"
"200A26F3-CD15-4FE9-B5ED-562EB51A71E2","","Call with Vincent to discuss options regarding terminating the partnership with Derek","","F571B58F-3E7C-446E-A51F-6213AAAD9946","","","2023-03-13 15:36:40.084749","2023-03-13 15:36:40.084750","00000000-0000-0000-0000-000000000000","0","False","AB995316-AC5B-4F93-3F22-08DB008453BF","33.333","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","1","False","00000000-0000-0000-0000-000000000000","","3CE79998-10F0-4424-B83B-08DB23CB88F9","1"
"118E9263-3C20-4CFE-A08A-57F5FA6DA855","","Communications with Mike; emails with Jenny at NOW CFO;","","9396D4BA-57F6-4651-BB0F-5A7F5D1717ED","","","2023-03-28 16:51:47.012825","2023-03-28 16:51:47.012827","00000000-0000-0000-0000-000000000000","0","False","AB995316-AC5B-4F93-3F22-08DB008453BF","5.263","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","17","False","00000000-0000-0000-0000-000000000000","","4B79F4A8-6AB4-4BC1-D38A-08DB1063C79D","1"
"7711A6B7-60F4-4CCA-B546-591A63F3387D","","Reviewing Non-Compete Agreement a future employee signed; Researching non-competes in Utah; Email findings to Spencer and Christian","","A050837F-195E-4FA2-AB9D-B28B1479E1DA","","","2023-03-02 12:30:43.480988","2023-03-02 12:30:43.480989","00000000-0000-0000-0000-000000000000","0","False","AB995316-AC5B-4F93-3F22-08DB008453BF","100.0","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","1","False","00000000-0000-0000-0000-000000000000","","D2E4071B-CFBB-47CC-EFFD-08DB15E1FA78","1"
"4EC09EC8-F425-4071-8F0B-5A1F0C673A3F","","Finalizing Share Transfer Agreement and Commission Agreement;","","D9858174-1AD0-4AD9-A636-CEDB5CC5E9E0","","","2023-03-15 20:06:35.490826","2023-03-15 20:06:35.490827","00000000-0000-0000-0000-000000000000","0","False","AB995316-AC5B-4F93-3F22-08DB008453BF","14.286","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","3","False","00000000-0000-0000-0000-000000000000","","AE810E11-5D21-4C03-EF83-08DB20618F14","1"
"E5357A1A-F061-4219-836D-5AF4B5C35FEE","","Calls with Client;","","1D0DE5F5-FF68-428B-967E-B3E2B4000E38","","","2023-04-25 17:13:13.234292","2023-04-25 17:13:13.234293","00000000-0000-0000-0000-000000000000","0","False","AB995316-AC5B-4F93-3F22-08DB008453BF","50.0","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","1","False","00000000-0000-0000-0000-000000000000","","C2B29464-E8DF-45A2-7A1B-08DB4552A017","1"
"06DB5AE4-2437-4EFF-A393-5D9FEE523DD0","","Drafting Bylaws for the new corporation","","70EB6302-FAC7-4C10-BAB2-20B558312F52","","","2023-04-14 18:38:52.794621","2023-04-14 18:38:52.794622","00000000-0000-0000-0000-000000000000","0","False","AB995316-AC5B-4F93-3F22-08DB008453BF","12.5","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","5","False","00000000-0000-0000-0000-000000000000","","6BC27E48-B508-4012-BCFA-08DB30650BC4","1"
"C066108D-51D5-4CD7-A806-5DD13A5AF549","","Creating a check list of items needed to effect transfer","","F31C5AC3-21C4-4D8C-B999-6BBB363B3083","","","2023-01-31 18:15:31.753852","2023-01-31 18:15:31.753853","00000000-0000-0000-0000-000000000000","0","False","AB995316-AC5B-4F93-3F22-08DB008453BF","10.0","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","2","False","00000000-0000-0000-0000-000000000000","","B6BAF36D-B1E9-4F85-FEC5-08DB03AD2337","1"
"11FB529B-029D-4480-8CC3-63E77F2C42D9","","Reviewing emails from Bella; Responding; shelling out operating agreement and organizational documents.","","A8F23CE9-1B21-447A-BD6D-D89197FEDDBC","","","2023-04-28 20:24:34.244821","2023-04-28 20:24:34.244822","00000000-0000-0000-0000-000000000000","0","False","AB995316-AC5B-4F93-3F22-08DB008453BF","50.0","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","2","False","00000000-0000-0000-0000-000000000000","","05317B28-DC7A-4087-61ED-08DB465FE603","1"
"F70477B9-4F62-4176-A178-6461B1032317","","Researching best format for Funding Letter; Drafting Letter; Emails with Bill","","5986CEB6-A1E2-4A0F-872B-D058AFD4BDC8","","","2023-04-14 16:56:43.952593","2023-04-14 16:56:43.952594","00000000-0000-0000-0000-000000000000","0","False","AB995316-AC5B-4F93-3F22-08DB008453BF","100.0","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","1","False","00000000-0000-0000-0000-000000000000","","DD5E22B3-CD5B-4828-9D74-08DB3CF9702F","1"
"734CDC5A-7B5B-4351-A5A6-649485FEC1D0","","Reviewing updated spreadsheet; Strategizing how to qualify managers as exempt employees.","","9396D4BA-57F6-4651-BB0F-5A7F5D1717ED","","","2023-03-13 15:37:30.718843","2023-03-13 15:37:30.718844","00000000-0000-0000-0000-000000000000","0","False","AB995316-AC5B-4F93-3F22-08DB008453BF","5.263","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","13","False","00000000-0000-0000-0000-000000000000","","4B79F4A8-6AB4-4BC1-D38A-08DB1063C79D","1"
"1BFA7736-F5C9-4917-8410-65E54A75C559","","Email to Mike with summary analysis and spreadsheets.","","9396D4BA-57F6-4651-BB0F-5A7F5D1717ED","","","2023-02-17 16:02:00.100421","2023-02-17 16:02:00.100422","00000000-0000-0000-0000-000000000000","0","False","AB995316-AC5B-4F93-3F22-08DB008453BF","5.263","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","5","False","00000000-0000-0000-0000-000000000000","","4B79F4A8-6AB4-4BC1-D38A-08DB1063C79D","1"
"8B27B89B-5571-4949-9183-66AF27A49377","","Reviewing and notating spreadsheet from the Labor Department; preparing document to send to Mike and Toni.","","9396D4BA-57F6-4651-BB0F-5A7F5D1717ED","","","2023-02-16 22:05:07.643635","2023-02-16 22:05:07.643636","00000000-0000-0000-0000-000000000000","0","False","AB995316-AC5B-4F93-3F22-08DB008453BF","5.263","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","4","False","00000000-0000-0000-0000-000000000000","","4B79F4A8-6AB4-4BC1-D38A-08DB1063C79D","1"
"6D691E4D-3E02-4AEB-9B35-6C12BD836BE9","","Reviewing Documents sent from the client","","F31C5AC3-21C4-4D8C-B999-6BBB363B3083","","","2023-01-31 18:14:37.915918","2023-01-31 18:14:37.915918","00000000-0000-0000-0000-000000000000","0","False","AB995316-AC5B-4F93-3F22-08DB008453BF","10.0","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","1","False","00000000-0000-0000-0000-000000000000","","B6BAF36D-B1E9-4F85-FEC5-08DB03AD2337","1"
"4DAEEDD9-94A1-4C3B-95B1-6DBC8EB51316","","Drafting Bill of Sale; Drafting Application to Transfer DBA; Communicating and coordinating signatures from Jonas","","7C08253C-DB69-4113-A4D4-86639EAF0155","","","2023-02-09 20:31:26.026460","2023-02-09 20:31:26.026462","00000000-0000-0000-0000-000000000000","0","False","AB995316-AC5B-4F93-3F22-08DB008453BF","100.0","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","1","False","00000000-0000-0000-0000-000000000000","","51CB658B-BC4B-4BD8-48B1-08DB0AD08D8B","1"
"6156DCB4-AED5-47F2-A033-6EF02E5B2120","","SLC Psych Documents","","711F38BD-AC8D-4A70-9084-DCE2DE5C7C9D","","2023-04-05 06:00:00.000000","2023-03-29 14:46:11.804012","0001-01-01 00:00:00","97F56926-75BB-4C01-90AB-3F70B3F4E1B1","0","False","AB995316-AC5B-4F93-3F22-08DB008453BF","0.0","False","190DD6DC-54A6-417E-994D-9BB753EDC7D2","20","False","00000000-0000-0000-0000-000000000000","","","0"
"688CFB74-1816-43D6-BAEF-708175EB1AB2","","Call with Rudy;","","70EB6302-FAC7-4C10-BAB2-20B558312F52","","","2023-04-28 20:28:56.145620","2023-04-28 20:28:56.145621","00000000-0000-0000-0000-000000000000","0","False","AB995316-AC5B-4F93-3F22-08DB008453BF","12.5","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","8","False","00000000-0000-0000-0000-000000000000","","6BC27E48-B508-4012-BCFA-08DB30650BC4","1"
"05FEA195-593E-4E84-933E-70C225A142DB","","Drafting Restricted Stock Agreement","","E45DA13B-BAAB-4BCA-AB6A-06CDE4D33D50","","","2023-04-03 14:42:38.907543","2023-04-03 14:42:38.907544","00000000-0000-0000-0000-000000000000","0","False","AB995316-AC5B-4F93-3F22-08DB008453BF","25.0","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","1","False","00000000-0000-0000-0000-000000000000","","497690E8-CF0D-4965-2E67-08DB3346A1B2","1"
"E1427027-369D-40B2-93E6-7220512D240A","","Researching ESOP Rules; Researching Rule 361 of the IRS Code regarding stock transfers of equal value; Drafting and Finalizing Report and Analysis regarding restructure options","","C7F91CBC-C1C9-4F27-B568-EC204D2F0979","","","2023-03-09 05:14:11.693979","2023-03-09 05:14:11.693980","00000000-0000-0000-0000-000000000000","0","False","AB995316-AC5B-4F93-3F22-08DB008453BF","11.111","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","8","False","00000000-0000-0000-0000-000000000000","","BEE5F5B3-3597-409C-EFF5-08DB15E1FA78","1"
"CB961132-9EAA-4895-939E-735DE7EF70D7","","Drafting Operating Agreement","","A4F8111F-CB28-49A2-B2DC-A4E4B654799C","","","2023-02-23 21:16:50.105153","2023-02-23 21:16:50.105154","00000000-0000-0000-0000-000000000000","0","False","AB995316-AC5B-4F93-3F22-08DB008453BF","50.0","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","2","False","00000000-0000-0000-0000-000000000000","","667DB5B9-71F7-43AA-EFFC-08DB15E1FA78","1"
"0CC4939B-ACBA-4EB9-BEB0-73C97352CC72","","Reviewing documents from GRACE: Draft Final Report, Embargo Agreements, Engagement Agreements","","A2061B0B-107C-498B-8DB1-E2CBE3E36A49","","","2023-01-31 18:10:06.214681","2023-01-31 18:10:06.214682","00000000-0000-0000-0000-000000000000","0","False","AB995316-AC5B-4F93-3F22-08DB008453BF","16.667","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","5","False","00000000-0000-0000-0000-000000000000","","2379FCBD-D905-49F7-FEC3-08DB03AD2337","1"
"BC1A6A1F-C887-46A5-B99C-740F6135F6FE","","Task-General","","93C117B6-3B84-4FD0-BE3A-2B0600903B25","","","2023-02-23 20:09:23.983943","2023-02-23 20:09:23.983943","00000000-0000-0000-0000-000000000000","0","False","E04BD2D2-1A48-4EFE-8184-08DAFF1D643C","100.0","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","1","False","00000000-0000-0000-0000-000000000000","","EAFD4C4C-20A1-4372-DA38-08DB15962978","1"
"A8AF4F6A-0C5F-407B-B19A-749C44D315EF","","Call with Danielle; Reviewing PSA edits from Broker; ","","2CFB8715-921F-4225-9B4F-84C683591902","","","2023-04-06 20:24:51.641973","2023-04-06 20:24:51.641974","00000000-0000-0000-0000-000000000000","0","False","AB995316-AC5B-4F93-3F22-08DB008453BF","6.25","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","12","False","00000000-0000-0000-0000-000000000000","","952EBE42-AD9E-4180-B487-08DB25797813","1"
"5AE276DB-7BDC-458A-B75B-75C7A4F2C88C","","Meeting with Danielle and Jessica and B10","","2CFB8715-921F-4225-9B4F-84C683591902","","","2023-04-07 18:54:11.319436","2023-04-07 18:54:11.319437","00000000-0000-0000-0000-000000000000","0","False","AB995316-AC5B-4F93-3F22-08DB008453BF","6.25","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","13","False","00000000-0000-0000-0000-000000000000","","952EBE42-AD9E-4180-B487-08DB25797813","1"
"66591352-C1FF-494E-8DF3-7625171EFF44","","TC with Bill regarding Funds Letter; Editing document based on call; Reviewing Hype Sports Agreement;","","C84797E2-EB79-4332-933B-30926C43F29D","","","2023-04-18 16:49:12.823206","2023-04-18 16:49:12.823208","00000000-0000-0000-0000-000000000000","0","False","AB995316-AC5B-4F93-3F22-08DB008453BF","25.0","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","3","False","00000000-0000-0000-0000-000000000000","","5F7C0CFC-9BA7-4594-8558-08DB3F3A760A","1"
"D381D727-75E5-4435-BE0E-772973E811E8","","Reviewing Ninja Cat Agreement; Researching termination policy and Terms of Service for Ninja Cat; Email to client with findings.","","73F705B1-F25C-4760-9B10-22AAD3AA65CD","","","2023-04-14 16:54:34.701811","2023-04-14 16:54:34.701811","00000000-0000-0000-0000-000000000000","0","False","AB995316-AC5B-4F93-3F22-08DB008453BF","100.0","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","1","False","00000000-0000-0000-0000-000000000000","","0271144A-01F7-4363-F5DB-08DB3D00BBA7","1"
"FF0D4A17-0E72-4DA4-8B0C-7760FECEDDAE","","Researching Utah requirements for Statutory conversion to Delaware; finalizing documents;","","70EB6302-FAC7-4C10-BAB2-20B558312F52","","","2023-04-14 18:40:10.476590","2023-04-14 18:40:10.476591","00000000-0000-0000-0000-000000000000","0","False","AB995316-AC5B-4F93-3F22-08DB008453BF","12.5","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","7","False","00000000-0000-0000-0000-000000000000","","6BC27E48-B508-4012-BCFA-08DB30650BC4","1"
"D35A9A41-64A8-42CF-9675-78B7F3340A29","","Reviewing Jenny's spreadsheet; Call with Jenny; Call with Jenny and Mike;","","9396D4BA-57F6-4651-BB0F-5A7F5D1717ED","","","2023-03-08 15:52:07.341277","2023-03-08 15:52:07.341278","00000000-0000-0000-0000-000000000000","0","False","AB995316-AC5B-4F93-3F22-08DB008453BF","5.263","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","8","False","00000000-0000-0000-0000-000000000000","","4B79F4A8-6AB4-4BC1-D38A-08DB1063C79D","1"
"D58236FF-C057-481C-ADCF-7994939A1752","","Call with Vincent","","F571B58F-3E7C-446E-A51F-6213AAAD9946","","","2023-04-17 21:51:58.996503","2023-04-17 21:51:58.996504","00000000-0000-0000-0000-000000000000","0","False","AB995316-AC5B-4F93-3F22-08DB008453BF","33.333","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","2","False","00000000-0000-0000-0000-000000000000","","3CE79998-10F0-4424-B83B-08DB23CB88F9","1"
"9BBB1394-2D28-4D7D-B37F-79AD8FA1C337","","Preparing for and meeting with Corey regarding legal needs","","E73C37CC-C73B-4AA4-AA53-FCF1E4FE8AC0","","","2023-04-12 14:26:54.781731","2023-04-12 14:26:54.781732","00000000-0000-0000-0000-000000000000","0","False","AB995316-AC5B-4F93-3F22-08DB008453BF","50.0","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","2","False","00000000-0000-0000-0000-000000000000","","AF41CA90-6192-47B5-AA8C-08DB36C244F3","1"
"BB64410E-E68B-4160-8DD9-7C6CFFB3E034","","Reviewing final Spreadsheet from Jenny as well as backup documentation; Email to Eric from DOL","","9396D4BA-57F6-4651-BB0F-5A7F5D1717ED","","","2023-03-31 21:17:45.971619","2023-03-31 21:17:45.971620","00000000-0000-0000-0000-000000000000","0","False","AB995316-AC5B-4F93-3F22-08DB008453BF","5.263","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","18","False","00000000-0000-0000-0000-000000000000","","4B79F4A8-6AB4-4BC1-D38A-08DB1063C79D","1"
"A4B9EE5E-FA35-4C4C-B3A1-7DA8C2AFD2C3","","Follow up with CCI","","711F38BD-AC8D-4A70-9084-DCE2DE5C7C9D","","2023-03-07 07:00:00.000000","2023-03-07 15:57:59.320714","0001-01-01 00:00:00","97F56926-75BB-4C01-90AB-3F70B3F4E1B1","100","False","AB995316-AC5B-4F93-3F22-08DB008453BF","0.0","False","190DD6DC-54A6-417E-994D-9BB753EDC7D2","8","False","00000000-0000-0000-0000-000000000000","2023-03-29 14:23:29.731962","","0"
"B6CC41EF-9FD1-4DF0-8BA9-7E21B0A17541","","Task-General","","337C79B2-69F8-48A1-A200-B1206F0825F1","","","2023-01-30 23:13:40.671293","2023-01-30 23:13:40.671294","00000000-0000-0000-0000-000000000000","0","False","E04BD2D2-1A48-4EFE-8184-08DAFF1D643C","100.0","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","1","False","00000000-0000-0000-0000-000000000000","","D327263A-ED68-4D5D-7ADD-08DB0315E7A2","1"
"89AA8BA3-8EFC-4934-80BF-7E44E564D4E6","","Deep dive into the Cyber Insurance Policy to see what requirements it has","","2996A913-C1E4-42E4-BECD-3E1C3A4A346E","","","2023-03-14 20:03:44.697353","2023-03-14 20:03:44.697355","00000000-0000-0000-0000-000000000000","0","False","AB995316-AC5B-4F93-3F22-08DB008453BF","50.0","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","1","False","00000000-0000-0000-0000-000000000000","","CB14B9B1-2343-4C42-CB72-08DB24C3C7D8","1"
"5104DA74-D1D6-431A-AD51-7E807B06B284","","Task-General","","02551BC4-CA63-4BE4-A6FF-B2C88F245AAF","","","2023-01-30 22:51:31.387413","2023-01-30 22:51:31.387414","00000000-0000-0000-0000-000000000000","0","False","E04BD2D2-1A48-4EFE-8184-08DAFF1D643C","100.0","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","1","False","00000000-0000-0000-0000-000000000000","","F2BD7D8C-94D4-46CA-C627-08DB02E48E74","1"
"CD271013-E9BD-41A2-B57E-7F62FD99FCE6","","Drafting analysis of restructure options","","C7F91CBC-C1C9-4F27-B568-EC204D2F0979","","","2023-03-08 21:58:35.841047","2023-03-08 21:58:35.841048","00000000-0000-0000-0000-000000000000","0","False","AB995316-AC5B-4F93-3F22-08DB008453BF","11.111","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","6","False","00000000-0000-0000-0000-000000000000","","BEE5F5B3-3597-409C-EFF5-08DB15E1FA78","1"
"22DD5A43-423F-4C90-8ADA-8020485A96F0","","Researching collective bargaining rules in Utah; Drafting report on compliance with labor laws and union rules","","C7F91CBC-C1C9-4F27-B568-EC204D2F0979","","","2023-02-23 21:12:25.549764","2023-02-23 21:12:25.549765","00000000-0000-0000-0000-000000000000","0","False","AB995316-AC5B-4F93-3F22-08DB008453BF","11.111","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","2","False","00000000-0000-0000-0000-000000000000","","BEE5F5B3-3597-409C-EFF5-08DB15E1FA78","1"
"BC54053E-BEF4-4D4F-8B01-80FF87CA1DCB","","Call with Pauline to discuss new STRKTR (MSA and SOW related) project","","1BE2CE96-2A5D-4C55-BC08-EE21FF46077C","","","2023-03-24 15:24:43.925573","2023-03-24 15:24:43.925574","00000000-0000-0000-0000-000000000000","0","False","AB995316-AC5B-4F93-3F22-08DB008453BF","14.286","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","1","False","00000000-0000-0000-0000-000000000000","","177C1A1C-745F-4080-0B1D-08DB2C66993F","1"
"A466B237-B7A8-4E41-94C6-823BDB7E2DBA","","Reviewing comments from Rob and making changes based on feedback.","","D9858174-1AD0-4AD9-A636-CEDB5CC5E9E0","","","2023-03-22 20:21:26.070061","2023-03-22 20:21:26.070062","00000000-0000-0000-0000-000000000000","0","False","AB995316-AC5B-4F93-3F22-08DB008453BF","14.286","False","EFDA54C3-35F0-46EA-BD88-EEA8C0A48358","7","False","00000000-0000-0000-0000-000000000000","","AE810E11-5D21-4C03-EF83-08DB20618F14","1"
"C0F0BD37-FBCC-4896-B3B3-836CA97C4712","","Finalize documents for On Record Title","","711F38BD-AC8D-4A70-9084-DCE2DE5C7C9D","","2023-03-08 07:00:00.000000","2023-03-07 15:58:37.445378","0001-01-01 00:00:00","97F56926-75BB-4C01-90AB-3F70B3F4E1B1","100","False","AB995316-AC5B-4F93-3F22-08DB008453BF","0.0","False","190DD6DC-54A6-417E-994D-9BB753EDC7D2","10","False","00000000-0000-0000-0000-000000000000","2023-03-14 20:01:03.507199","","0"
